Game_Date,Year,Game_Stage,HomeTeam_ID,HomeTeam_Abb,HomeTeam_Score,HomeTeam_Name,VisitorTeam_ID,VisitorTeam_Abb,VisitorTeam_Score,VisitorTeam_Name
1993-11-30,1993,Final,5,CHI,132.0,Chicago Bulls,24,PHX,113,Phoenix Suns
1994-03-12,1993,Final,20,NYK,96.0,New York Knicks,6,CLE,86,Cleveland Cavaliers
1994-03-13,1993,Final,7,DAL,93.0,Dallas Mavericks,11,HOU,100,Houston Rockets
1994-03-14,1993,Final,8,DEN,116.0,Denver Nuggets,27,SAS,88,San Antonio Spurs
1994-03-15,1993,Final,5,CHI,108.0,Chicago Bulls,22,ORL,98,Orlando Magic
1994-03-18,1993,Final,4,CHA,82.0,Charlotte Hornets,29,UTA,78,Utah Jazz
1994-03-19,1993,Final,16,MIA,106.0,Miami Heat,6,CLE,95,Cleveland Cavaliers
1994-03-20,1993,Final,14,LAL,97.0,Los Angeles Lakers,22,ORL,91,Orlando Magic
1994-03-22,1993,Final,26,SAC,94.0,Sacramento Kings,25,POR,96,Portland Trail Blazers
1995-02-03,1994,Final,12,IND,118.0,Indiana Pacers,22,ORL,106,Orlando Magic
1995-02-04,1994,Final,27,SAS,97.0,San Antonio Spurs,26,SAC,96,Sacramento Kings
1995-02-05,1994,Final,4,CHA,111.0,Charlotte Hornets,30,WAS,105,Washington Wizards
1995-02-06,1994,Final,25,POR,120.0,Portland Trail Blazers,11,HOU,82,Houston Rockets
1995-02-07,1994,Final,21,OKC,103.0,Oklahoma City Thunder,27,SAS,106,San Antonio Spurs
1995-02-08,1994,Final,14,LAL,115.0,Los Angeles Lakers,27,SAS,99,San Antonio Spurs
1995-11-18,1995,Final,6,CLE,93.0,Cleveland Cavaliers,9,DET,90,Detroit Pistons
1996-02-22,1995,Final,25,POR,107.0,Portland Trail Blazers,8,DEN,78,Denver Nuggets
1996-02-23,1995,Final,16,MIA,113.0,Miami Heat,5,CHI,104,Chicago Bulls
1996-02-25,1995,Final,30,WAS,111.0,Washington Wizards,17,MIL,103,Milwaukee Bucks
1996-02-27,1995,Final,11,HOU,105.0,Houston Rockets,28,TOR,100,Toronto Raptors
1996-02-28,1995,Final,1,ATL,90.0,Atlanta Hawks,25,POR,88,Portland Trail Blazers
1996-02-29,1995,Final,3,BKN,98.0,Brooklyn Nets,22,ORL,114,Orlando Magic
1996-03-01,1995,Final,16,MIA,88.0,Miami Heat,25,POR,102,Portland Trail Blazers
1996-03-02,1995,Final,8,DEN,108.0,Denver Nuggets,15,MEM,82,Memphis Grizzlies
1996-03-03,1995,Final,20,NYK,109.0,New York Knicks,10,GSW,94,Golden State Warriors
1996-03-04,1995,Final,8,DEN,90.0,Denver Nuggets,27,SAS,101,San Antonio Spurs
1996-03-05,1995,Final,26,SAC,97.0,Sacramento Kings,29,UTA,112,Utah Jazz
1996-03-05,1995,Final,10,GSW,110.0,Golden State Warriors,15,MEM,78,Memphis Grizzlies
1996-11-01,1996,Final,11,HOU,96.0,Houston Rockets,26,SAC,85,Sacramento Kings
1996-11-02,1996,Final,7,DAL,94.0,Dallas Mavericks,26,SAC,107,Sacramento Kings
1996-11-03,1996,Final,27,SAS,79.0,San Antonio Spurs,8,DEN,88,Denver Nuggets
1996-11-04,1996,Final,25,POR,76.0,Portland Trail Blazers,1,ATL,94,Atlanta Hawks
1996-11-05,1996,Final,20,NYK,92.0,New York Knicks,14,LAL,98,Los Angeles Lakers
1996-11-08,1996,Final,27,SAS,75.0,San Antonio Spurs,21,OKC,87,Oklahoma City Thunder
1997-02-11,1996,Final,11,HOU,106.0,Houston Rockets,15,MEM,97,Memphis Grizzlies
1997-02-12,1996,Final,27,SAS,101.0,San Antonio Spurs,15,MEM,106,Memphis Grizzlies
1997-02-13,1996,Final,20,NYK,107.0,New York Knicks,23,PHI,92,Philadelphia 76ers
1997-02-14,1996,Final,28,TOR,102.0,Toronto Raptors,17,MIL,106,Milwaukee Bucks
1997-02-16,1996,Final,25,POR,118.0,Portland Trail Blazers,2,BOS,106,Boston Celtics
1997-02-19,1996,Final,15,MEM,73.0,Memphis Grizzlies,18,MIN,84,Minnesota Timberwolves
1997-02-20,1996,Final,7,DAL,99.0,Dallas Mavericks,17,MIL,101,Milwaukee Bucks
1997-02-21,1996,Final,16,MIA,110.0,Miami Heat,25,POR,114,Portland Trail Blazers
1997-02-23,1996,Final,14,LAL,121.0,Los Angeles Lakers,20,NYK,127,New York Knicks
1997-02-25,1996,Final,11,HOU,100.0,Houston Rockets,14,LAL,96,Los Angeles Lakers
1997-02-26,1996,Final,17,MIL,72.0,Milwaukee Bucks,1,ATL,74,Atlanta Hawks
1997-02-28,1996,Final,5,CHI,126.0,Chicago Bulls,26,SAC,108,Sacramento Kings
1997-02-28,1996,Final,15,MEM,100.0,Memphis Grizzlies,23,PHI,104,Philadelphia 76ers
1997-03-01,1996,Final,6,CLE,99.0,Cleveland Cavaliers,2,BOS,81,Boston Celtics
1997-03-02,1996,Final,9,DET,82.0,Detroit Pistons,1,ATL,75,Atlanta Hawks
1997-03-04,1996,Final,7,DAL,92.0,Dallas Mavericks,14,LAL,102,Los Angeles Lakers
1997-03-05,1996,Final,5,CHI,111.0,Chicago Bulls,27,SAS,69,San Antonio Spurs
1997-03-07,1996,Final,18,MIN,96.0,Minnesota Timberwolves,8,DEN,83,Denver Nuggets
1997-03-08,1996,Final,13,LAC,85.0,LA Clippers,9,DET,91,Detroit Pistons
1997-03-09,1996,Final,2,BOS,90.0,Boston Celtics,1,ATL,114,Atlanta Hawks
1997-03-11,1996,Final,18,MIN,104.0,Minnesota Timberwolves,23,PHI,100,Philadelphia 76ers
1997-03-13,1996,Final,26,SAC,96.0,Sacramento Kings,28,TOR,103,Toronto Raptors
1997-03-14,1996,Final,16,MIA,88.0,Miami Heat,15,MEM,82,Memphis Grizzlies
1997-03-16,1996,Final,14,LAL,98.0,Los Angeles Lakers,28,TOR,90,Toronto Raptors
1997-03-17,1996,Final,27,SAS,85.0,San Antonio Spurs,30,WAS,109,Washington Wizards
1997-03-18,1996,Final,20,NYK,98.0,New York Knicks,15,MEM,73,Memphis Grizzlies
1997-03-19,1996,Final,1,ATL,107.0,Atlanta Hawks,12,IND,95,Indiana Pacers
1997-03-21,1996,Final,12,IND,98.0,Indiana Pacers,5,CHI,117,Chicago Bulls
1997-03-22,1996,Final,11,HOU,99.0,Houston Rockets,24,PHX,104,Phoenix Suns
1997-03-23,1996,Final,8,DEN,103.0,Denver Nuggets,29,UTA,120,Utah Jazz
1997-03-25,1996,Final,1,ATL,96.0,Atlanta Hawks,25,POR,89,Portland Trail Blazers
1997-03-26,1996,Final,20,NYK,105.0,New York Knicks,9,DET,94,Detroit Pistons
1997-03-28,1996,Final,25,POR,115.0,Portland Trail Blazers,15,MEM,81,Memphis Grizzlies
1997-10-31,1997,Final,8,DEN,96.0,Denver Nuggets,27,SAS,107,San Antonio Spurs
1997-11-01,1997,Final,29,UTA,102.0,Utah Jazz,8,DEN,84,Denver Nuggets
1997-11-01,1997,Final,15,MEM,97.0,Memphis Grizzlies,26,SAC,96,Sacramento Kings
1997-11-04,1997,Final,17,MIL,110.0,Milwaukee Bucks,22,ORL,76,Orlando Magic
1997-11-15,1997,Final,27,SAS,94.0,San Antonio Spurs,18,MIN,105,Minnesota Timberwolves
1997-11-16,1997,Final,24,PHX,96.0,Phoenix Suns,11,HOU,94,Houston Rockets
1997-11-18,1997,Final,28,TOR,109.0,Toronto Raptors,2,BOS,122,Boston Celtics
1997-11-19,1997,Final,27,SAS,108.0,San Antonio Spurs,10,GSW,87,Golden State Warriors
1997-11-20,1997,Final,1,ATL,79.0,Atlanta Hawks,20,NYK,100,New York Knicks
1997-11-21,1997,Final,15,MEM,99.0,Memphis Grizzlies,8,DEN,89,Denver Nuggets
1997-11-22,1997,Final,3,BKN,93.0,Brooklyn Nets,25,POR,87,Portland Trail Blazers
1997-11-23,1997,Final,14,LAL,119.0,Los Angeles Lakers,13,LAC,102,LA Clippers
1997-11-24,1997,Final,29,UTA,133.0,Utah Jazz,18,MIN,124,Minnesota Timberwolves
1997-11-26,1997,Final,2,BOS,103.0,Boston Celtics,14,LAL,118,Los Angeles Lakers
1997-11-28,1997,Final,29,UTA,111.0,Utah Jazz,10,GSW,82,Golden State Warriors
1997-11-29,1997,Final,18,MIN,106.0,Minnesota Timberwolves,15,MEM,87,Memphis Grizzlies
1997-11-30,1997,Final,21,OKC,103.0,Oklahoma City Thunder,22,ORL,79,Orlando Magic
1997-12-02,1997,Final,11,HOU,112.0,Houston Rockets,8,DEN,101,Denver Nuggets
1997-12-03,1997,Final,2,BOS,87.0,Boston Celtics,5,CHI,97,Chicago Bulls
1997-12-05,1997,Final,10,GSW,104.0,Golden State Warriors,22,ORL,89,Orlando Magic
1997-12-07,1997,Final,14,LAL,84.0,Los Angeles Lakers,6,CLE,94,Cleveland Cavaliers
1997-12-08,1997,Final,29,UTA,106.0,Utah Jazz,12,IND,97,Indiana Pacers
1997-12-09,1997,Final,30,WAS,120.0,Washington Wizards,3,BKN,99,Brooklyn Nets
1997-12-09,1997,Final,11,HOU,108.0,Houston Rockets,27,SAS,78,San Antonio Spurs
1997-12-10,1997,Final,4,CHA,104.0,Charlotte Hornets,30,WAS,101,Washington Wizards
1997-12-12,1997,Final,2,BOS,97.0,Boston Celtics,30,WAS,88,Washington Wizards
1997-12-12,1997,Final,13,LAC,74.0,LA Clippers,1,ATL,83,Atlanta Hawks
1997-12-13,1997,Final,6,CLE,84.0,Cleveland Cavaliers,4,CHA,85,Charlotte Hornets
1997-12-13,1997,Final,17,MIL,84.0,Milwaukee Bucks,16,MIA,87,Miami Heat
1997-12-14,1997,Final,21,OKC,107.0,Oklahoma City Thunder,13,LAC,101,LA Clippers
1997-12-15,1997,Final,28,TOR,101.0,Toronto Raptors,12,IND,108,Indiana Pacers
1997-12-16,1997,Final,6,CLE,103.0,Cleveland Cavaliers,24,PHX,90,Phoenix Suns
1997-12-16,1997,Final,13,LAC,94.0,LA Clippers,21,OKC,109,Oklahoma City Thunder
1997-12-16,1997,Final,26,SAC,94.0,Sacramento Kings,25,POR,87,Portland Trail Blazers
1997-12-17,1997,Final,3,BKN,105.0,Brooklyn Nets,9,DET,101,Detroit Pistons
1997-12-17,1997,Final,23,PHI,90.0,Philadelphia 76ers,18,MIN,94,Minnesota Timberwolves
1997-12-17,1997,Final,1,ATL,94.0,Atlanta Hawks,6,CLE,83,Cleveland Cavaliers
1991-02-03,1990,Final,2,BOS,119.0,Boston Celtics,30,WAS,101,Washington Wizards
1991-02-04,1990,Final,26,SAC,97.0,Sacramento Kings,5,CHI,108,Chicago Bulls
1991-02-05,1990,Final,27,SAS,106.0,San Antonio Spurs,10,GSW,112,Golden State Warriors
1991-02-06,1990,Final,3,BKN,119.0,Brooklyn Nets,16,MIA,134,Miami Heat
1991-02-07,1990,Final,9,DET,93.0,Detroit Pistons,5,CHI,95,Chicago Bulls
1991-04-10,1990,Final,16,MIA,112.0,Miami Heat,30,WAS,106,Washington Wizards
1991-12-27,1991,Final,21,OKC,87.0,Oklahoma City Thunder,2,BOS,110,Boston Celtics
1991-12-28,1991,Final,29,UTA,128.0,Utah Jazz,16,MIA,103,Miami Heat
1991-12-29,1991,Final,25,POR,129.0,Portland Trail Blazers,16,MIA,96,Miami Heat
1991-12-30,1991,Final,9,DET,103.0,Detroit Pistons,24,PHX,110,Phoenix Suns
1992-01-02,1991,Final,26,SAC,114.0,Sacramento Kings,23,PHI,110,Philadelphia 76ers
1992-01-04,1991,Final,26,SAC,97.0,Sacramento Kings,16,MIA,110,Miami Heat
1992-11-24,1992,Final,20,NYK,98.0,New York Knicks,30,WAS,88,Washington Wizards
1992-11-25,1992,Final,2,BOS,150.0,Boston Celtics,30,WAS,112,Washington Wizards
1992-11-27,1992,Final,7,DAL,104.0,Dallas Mavericks,21,OKC,127,Oklahoma City Thunder
1992-11-28,1992,Final,10,GSW,134.0,Golden State Warriors,24,PHX,131,Phoenix Suns
1992-12-01,1992,Final,6,CLE,111.0,Cleveland Cavaliers,2,BOS,101,Boston Celtics
1992-12-02,1992,Final,2,BOS,101.0,Boston Celtics,5,CHI,96,Chicago Bulls
1992-12-03,1992,Final,11,HOU,89.0,Houston Rockets,14,LAL,95,Los Angeles Lakers
1992-12-04,1992,Final,5,CHI,111.0,Chicago Bulls,25,POR,99,Portland Trail Blazers
1992-12-05,1992,Final,5,CHI,96.0,Chicago Bulls,2,BOS,89,Boston Celtics
1992-12-08,1992,Final,6,CLE,106.0,Cleveland Cavaliers,13,LAC,115,LA Clippers
1992-12-09,1992,Final,4,CHA,101.0,Charlotte Hornets,24,PHX,110,Phoenix Suns
1992-12-10,1992,Final,20,NYK,103.0,New York Knicks,4,CHA,110,Charlotte Hornets
1992-12-11,1992,Final,2,BOS,90.0,Boston Celtics,21,OKC,100,Oklahoma City Thunder
1992-12-12,1992,Final,5,CHI,95.0,Chicago Bulls,3,BKN,89,Brooklyn Nets
2019-01-30,2018,Final,2,BOS,126.0,Boston Celtics,4,CHA,94,Charlotte Hornets
2019-02-08,2018,Final,23,PHI,117.0,Philadelphia 76ers,8,DEN,110,Denver Nuggets
2019-02-08,2018,Final,30,WAS,119.0,Washington Wizards,6,CLE,106,Cleveland Cavaliers
2019-02-08,2018,Final,19,NOP,122.0,New Orleans Pelicans,18,MIN,117,Minnesota Timberwolves
2019-02-08,2018,Final,26,SAC,102.0,Sacramento Kings,16,MIA,96,Miami Heat
2019-02-09,2018,Final,29,UTA,125.0,Utah Jazz,27,SAS,105,San Antonio Spurs
2019-02-09,2018,Final,12,IND,105.0,Indiana Pacers,6,CLE,90,Cleveland Cavaliers
2019-02-09,2018,Final,1,ATL,120.0,Atlanta Hawks,4,CHA,129,Charlotte Hornets
2019-02-09,2018,Final,2,BOS,112.0,Boston Celtics,13,LAC,123,LA Clippers
2019-02-09,2018,Final,5,CHI,125.0,Chicago Bulls,30,WAS,134,Washington Wizards
2019-02-09,2018,Final,11,HOU,112.0,Houston Rockets,21,OKC,117,Oklahoma City Thunder
2019-02-09,2018,Final,17,MIL,83.0,Milwaukee Bucks,22,ORL,103,Orlando Magic
2019-02-10,2018,Final,7,DAL,102.0,Dallas Mavericks,25,POR,101,Portland Trail Blazers
2019-02-10,2018,Final,26,SAC,117.0,Sacramento Kings,24,PHX,104,Phoenix Suns
2019-02-10,2018,Final,1,ATL,108.0,Atlanta Hawks,22,ORL,124,Orlando Magic
2019-02-10,2018,Final,10,GSW,120.0,Golden State Warriors,16,MIA,118,Miami Heat
2019-02-10,2018,Final,23,PHI,143.0,Philadelphia 76ers,14,LAL,120,Los Angeles Lakers
2019-02-11,2018,Final,9,DET,121.0,Detroit Pistons,30,WAS,112,Washington Wizards
2019-02-11,2018,Final,12,IND,99.0,Indiana Pacers,4,CHA,90,Charlotte Hornets
2019-02-11,2018,Final,28,TOR,106.51760939167556,Toronto Raptors,3,BKN,125,Brooklyn Nets
2019-02-11,2018,Final,5,CHI,99.0,Chicago Bulls,17,MIL,112,Milwaukee Bucks
2019-02-11,2018,Final,11,HOU,120.0,Houston Rockets,7,DAL,104,Dallas Mavericks
2019-02-12,2018,Final,1,ATL,117.0,Atlanta Hawks,14,LAL,113,Los Angeles Lakers
2019-02-12,2018,Final,23,PHI,109.0,Philadelphia 76ers,2,BOS,112,Boston Celtics
2019-02-12,2018,Final,15,MEM,107.0,Memphis Grizzlies,27,SAS,108,San Antonio Spurs
2019-02-12,2018,Final,19,NOP,88.0,New Orleans Pelicans,22,ORL,118,Orlando Magic
2019-02-12,2018,Final,10,GSW,115.0,Golden State Warriors,29,UTA,108,Utah Jazz
2019-02-13,2018,Final,6,CLE,139.0,Cleveland Cavaliers,3,BKN,148,Brooklyn Nets
2019-02-13,2018,Final,12,IND,97.0,Indiana Pacers,17,MIL,106,Milwaukee Bucks
2019-02-13,2018,Final,2,BOS,118.0,Boston Celtics,9,DET,110,Detroit Pistons
2019-02-13,2018,Final,20,NYK,111.0,New York Knicks,23,PHI,126,Philadelphia 76ers
2019-02-13,2018,Final,28,TOR,129.0,Toronto Raptors,30,WAS,120,Washington Wizards
2019-02-13,2018,Final,5,CHI,122.0,Chicago Bulls,15,MEM,110,Memphis Grizzlies
2019-02-13,2018,Final,18,MIN,121.0,Minnesota Timberwolves,11,HOU,111,Houston Rockets
2019-02-13,2018,Final,7,DAL,101.0,Dallas Mavericks,16,MIA,112,Miami Heat
2019-02-13,2018,Final,8,DEN,120.0,Denver Nuggets,26,SAC,118,Sacramento Kings
2019-02-13,2018,Final,25,POR,129.0,Portland Trail Blazers,10,GSW,107,Golden State Warriors
2019-02-14,2018,Final,19,NOP,131.0,New Orleans Pelicans,21,OKC,122,Oklahoma City Thunder
2019-02-14,2018,Final,22,ORL,127.0,Orlando Magic,4,CHA,89,Charlotte Hornets
2019-02-21,2018,Final,6,CLE,111.0,Cleveland Cavaliers,24,PHX,98,Phoenix Suns
2019-02-21,2018,Final,23,PHI,106.0,Philadelphia 76ers,16,MIA,102,Miami Heat
2019-02-21,2018,Final,3,BKN,99.0,Brooklyn Nets,25,POR,113,Portland Trail Blazers
2019-02-21,2018,Final,17,MIL,98.0,Milwaukee Bucks,2,BOS,97,Boston Celtics
2019-02-21,2018,Final,14,LAL,111.0,Los Angeles Lakers,11,HOU,106,Houston Rockets
2019-02-22,2018,Final,22,ORL,109.0,Orlando Magic,5,CHI,110,Chicago Bulls
2019-02-22,2018,Final,28,TOR,120.0,Toronto Raptors,27,SAS,117,San Antonio Spurs
2019-02-22,2018,Final,4,CHA,123.0,Charlotte Hornets,30,WAS,110,Washington Wizards
2019-02-22,2018,Final,12,IND,126.0,Indiana Pacers,19,NOP,111,New Orleans Pelicans
2019-02-22,2018,Final,20,NYK,104.0,New York Knicks,18,MIN,115,Minnesota Timberwolves
2019-02-22,2018,Final,15,MEM,106.0,Memphis Grizzlies,13,LAC,112,LA Clippers
2019-02-22,2018,Final,7,DAL,104.0,Dallas Mavericks,8,DEN,114,Denver Nuggets
2019-02-23,2018,Final,4,CHA,115.0,Charlotte Hornets,3,BKN,117,Brooklyn Nets
2019-02-23,2018,Final,6,CLE,112.0,Cleveland Cavaliers,15,MEM,107,Memphis Grizzlies
2019-02-23,2018,Final,30,WAS,112.0,Washington Wizards,12,IND,119,Indiana Pacers
2019-02-23,2018,Final,23,PHI,115.0,Philadelphia 76ers,25,POR,130,Portland Trail Blazers
2019-02-23,2018,Final,19,NOP,128.0,New Orleans Pelicans,14,LAL,115,Los Angeles Lakers
2019-02-23,2018,Final,5,CHI,126.0,Chicago Bulls,2,BOS,116,Boston Celtics
2019-02-23,2018,Final,21,OKC,116.0,Oklahoma City Thunder,26,SAC,119,Sacramento Kings
2019-02-24,2018,Final,8,DEN,123.0,Denver Nuggets,13,LAC,96,LA Clippers
2019-02-24,2018,Final,20,NYK,130.0,New York Knicks,27,SAS,118,San Antonio Spurs
2019-02-24,2018,Final,28,TOR,98.0,Toronto Raptors,22,ORL,113,Orlando Magic
2019-02-25,2018,Final,4,CHA,110.0,Charlotte Hornets,10,GSW,121,Golden State Warriors
2019-02-25,2018,Final,6,CLE,110.0,Cleveland Cavaliers,25,POR,123,Portland Trail Blazers
2019-02-25,2018,Final,9,DET,113.0,Detroit Pistons,12,IND,109,Indiana Pacers
2019-02-25,2018,Final,16,MIA,121.0,Miami Heat,24,PHX,124,Phoenix Suns
2019-02-25,2018,Final,5,CHI,106.0,Chicago Bulls,17,MIL,117,Milwaukee Bucks
2019-02-25,2018,Final,3,BKN,101.0,Brooklyn Nets,27,SAS,85,San Antonio Spurs
2019-02-25,2018,Final,11,HOU,119.0,Houston Rockets,1,ATL,111,Atlanta Hawks
2019-02-25,2018,Final,15,MEM,110.0,Memphis Grizzlies,14,LAL,105,Los Angeles Lakers
2019-02-25,2018,Final,18,MIN,112.0,Minnesota Timberwolves,26,SAC,105,Sacramento Kings
2019-02-25,2018,Final,19,NOP,110.0,New Orleans Pelicans,23,PHI,111,Philadelphia 76ers
2019-02-26,2018,Final,20,NYK,108.0,New York Knicks,22,ORL,103,Orlando Magic
2019-02-26,2018,Final,28,TOR,118.0,Toronto Raptors,2,BOS,95,Boston Celtics
2019-02-26,2018,Final,8,DEN,121.0,Denver Nuggets,21,OKC,112,Oklahoma City Thunder
2019-02-27,2018,Final,4,CHA,113.0,Charlotte Hornets,11,HOU,118,Houston Rockets
2019-02-27,2018,Final,1,ATL,131.0,Atlanta Hawks,18,MIN,123,Minnesota Timberwolves
2019-02-27,2018,Final,2,BOS,92.0,Boston Celtics,25,POR,97,Portland Trail Blazers
2019-02-27,2018,Final,3,BKN,116.0,Brooklyn Nets,30,WAS,125,Washington Wizards
2019-02-27,2018,Final,16,MIA,126.0,Miami Heat,10,GSW,125,Golden State Warriors
2019-02-27,2018,Final,15,MEM,107.0,Memphis Grizzlies,5,CHI,109,Chicago Bulls
2019-02-27,2018,Final,27,SAS,105.0,San Antonio Spurs,9,DET,93,Detroit Pistons
2019-02-27,2018,Final,7,DAL,110.0,Dallas Mavericks,12,IND,101,Indiana Pacers
2019-02-27,2018,Final,29,UTA,111.0,Utah Jazz,13,LAC,105,LA Clippers
2019-02-27,2018,Final,14,LAL,125.0,Los Angeles Lakers,19,NOP,119,New Orleans Pelicans
2019-02-28,2018,Final,12,IND,122.0,Indiana Pacers,18,MIN,115,Minnesota Timberwolves
2019-02-28,2018,Final,22,ORL,103.0,Orlando Magic,10,GSW,96,Golden State Warriors
2019-02-28,2018,Final,20,NYK,118.0,New York Knicks,6,CLE,125,Cleveland Cavaliers
2019-02-28,2018,Final,11,HOU,121.0,Houston Rockets,16,MIA,118,Miami Heat
2019-02-28,2018,Final,8,DEN,104.0,Denver Nuggets,29,UTA,111,Utah Jazz
2019-02-28,2018,Final,21,OKC,104.0,Oklahoma City Thunder,23,PHI,108,Philadelphia 76ers
2019-03-01,2018,Final,1,ATL,161.0,Atlanta Hawks,5,CHI,168,Chicago Bulls
2019-03-01,2018,Final,3,BKN,112.0,Brooklyn Nets,4,CHA,123,Charlotte Hornets
2019-03-01,2018,Final,28,TOR,119.0,Toronto Raptors,25,POR,117,Portland Trail Blazers
2019-03-01,2018,Final,2,BOS,107.0,Boston Celtics,30,WAS,96,Washington Wizards
2019-03-01,2018,Final,24,PHX,116.0,Phoenix Suns,19,NOP,130,New Orleans Pelicans
2019-03-01,2018,Final,26,SAC,109.0,Sacramento Kings,13,LAC,116,LA Clippers
2019-03-01,2018,Final,14,LAL,120.0,Los Angeles Lakers,17,MIL,131,Milwaukee Bucks
2019-03-02,2018,Final,6,CLE,93.0,Cleveland Cavaliers,9,DET,129,Detroit Pistons
2019-03-02,2018,Final,12,IND,112.0,Indiana Pacers,22,ORL,117,Orlando Magic
2019-03-02,2018,Final,16,MIA,117.0,Miami Heat,3,BKN,88,Brooklyn Nets
2019-03-02,2018,Final,23,PHI,117.0,Philadelphia 76ers,10,GSW,120,Golden State Warriors
2019-03-02,2018,Final,7,DAL,81.0,Dallas Mavericks,15,MEM,111,Memphis Grizzlies
2019-03-02,2018,Final,27,SAS,116.0,San Antonio Spurs,21,OKC,102,Oklahoma City Thunder
2019-03-02,2018,Final,8,DEN,112.0,Denver Nuggets,19,NOP,120,New Orleans Pelicans
2019-03-02,2018,Final,24,PHX,118.0,Phoenix Suns,14,LAL,109,Los Angeles Lakers
2019-03-02,2018,Final,29,UTA,115.0,Utah Jazz,17,MIL,111,Milwaukee Bucks
2019-03-03,2018,Final,2,BOS,104.0,Boston Celtics,11,HOU,115,Houston Rockets
2019-03-03,2018,Final,4,CHA,108.0,Charlotte Hornets,25,POR,118,Portland Trail Blazers
2019-03-03,2018,Final,5,CHI,118.0,Chicago Bulls,1,ATL,123,Atlanta Hawks
2019-03-03,2018,Final,13,LAC,128.0,LA Clippers,20,NYK,107,New York Knicks
2019-03-03,2018,Final,6,CLE,107.0,Cleveland Cavaliers,22,ORL,93,Orlando Magic
2019-03-03,2018,Final,9,DET,112.0,Detroit Pistons,28,TOR,107,Toronto Raptors
2019-03-03,2018,Final,30,WAS,135.0,Washington Wizards,18,MIN,121,Minnesota Timberwolves
2019-03-03,2018,Final,21,OKC,99.0,Oklahoma City Thunder,15,MEM,95,Memphis Grizzlies
2019-03-04,2018,Final,3,BKN,127.0,Brooklyn Nets,7,DAL,88,Dallas Mavericks
2019-03-04,2018,Final,16,MIA,114.0,Miami Heat,1,ATL,113,Atlanta Hawks
2019-03-04,2018,Final,27,SAS,104.0,San Antonio Spurs,8,DEN,103,Denver Nuggets
2019-03-04,2018,Final,24,PHX,114.0,Phoenix Suns,17,MIL,105,Milwaukee Bucks
2019-03-04,2018,Final,29,UTA,112.0,Utah Jazz,19,NOP,115,New Orleans Pelicans
2019-03-04,2018,Final,14,LAL,105.0,Los Angeles Lakers,13,LAC,113,LA Clippers
2019-03-05,2018,Final,12,IND,105.0,Indiana Pacers,5,CHI,96,Chicago Bulls
2019-03-05,2018,Final,23,PHI,114.0,Philadelphia 76ers,22,ORL,106,Orlando Magic
2019-03-05,2018,Final,28,TOR,95.0,Toronto Raptors,11,HOU,107,Houston Rockets
2019-03-05,2018,Final,15,MEM,120.0,Memphis Grizzlies,25,POR,111,Portland Trail Blazers
2019-03-05,2018,Final,18,MIN,131.0,Minnesota Timberwolves,21,OKC,120,Oklahoma City Thunder
2019-03-05,2018,Final,10,GSW,95.0,Golden State Warriors,2,BOS,128,Boston Celtics
2019-03-06,2018,Final,30,WAS,132.0,Washington Wizards,7,DAL,123,Dallas Mavericks
2019-03-06,2018,Final,19,NOP,104.0,New Orleans Pelicans,29,UTA,114,Utah Jazz
2019-03-06,2018,Final,26,SAC,109.0,Sacramento Kings,2,BOS,111,Boston Celtics
2019-03-06,2018,Final,14,LAL,99.0,Los Angeles Lakers,8,DEN,115,Denver Nuggets
2019-03-07,2018,Final,25,POR,121.0,Portland Trail Blazers,21,OKC,129,Oklahoma City Thunder
2019-03-08,2018,Final,4,CHA,112.0,Charlotte Hornets,30,WAS,111,Washington Wizards
2019-03-08,2018,Final,5,CHI,104.0,Chicago Bulls,9,DET,112,Detroit Pistons
2019-03-08,2018,Final,16,MIA,126.0,Miami Heat,6,CLE,110,Cleveland Cavaliers
2019-03-08,2018,Final,11,HOU,107.0,Houston Rockets,23,PHI,91,Philadelphia 76ers
2019-03-08,2018,Final,10,GSW,122.0,Golden State Warriors,8,DEN,105,Denver Nuggets
2019-03-09,2018,Final,20,NYK,94.0,New York Knicks,26,SAC,102,Sacramento Kings
2019-03-09,2018,Final,1,ATL,112.0,Atlanta Hawks,3,BKN,114,Brooklyn Nets
2019-03-09,2018,Final,18,MIN,135.0,Minnesota Timberwolves,30,WAS,130,Washington Wizards
2019-03-09,2018,Final,14,LAL,107.0,Los Angeles Lakers,2,BOS,120,Boston Celtics
2019-03-09,2018,Final,17,MIL,131.0,Milwaukee Bucks,4,CHA,114,Charlotte Hornets
2019-03-10,2018,Final,9,DET,131.0,Detroit Pistons,5,CHI,108,Chicago Bulls
2019-03-10,2018,Final,16,MIA,104.0,Miami Heat,28,TOR,125,Toronto Raptors
2019-03-10,2018,Final,23,PHI,106.0,Philadelphia 76ers,12,IND,89,Indiana Pacers
2019-03-10,2018,Final,1,ATL,128.0,Atlanta Hawks,19,NOP,116,New Orleans Pelicans
2019-03-10,2018,Final,15,MEM,105.0,Memphis Grizzlies,22,ORL,97,Orlando Magic
2019-03-10,2018,Final,7,DAL,93.0,Dallas Mavericks,11,HOU,94,Houston Rockets
2019-03-10,2018,Final,18,MIN,103.0,Minnesota Timberwolves,20,NYK,92,New York Knicks
2019-03-10,2018,Final,27,SAS,121.0,San Antonio Spurs,17,MIL,114,Milwaukee Bucks
