id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
3193,1991-02-04T00:00:00.000Z,117,4,FALSE,1990,Final, ,102,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
3194,1991-02-05T00:00:00.000Z,118,4,FALSE,1990,Final, ,114,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3195,1991-02-06T00:00:00.000Z,133,4,FALSE,1990,Final, ,117,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3196,1991-02-07T00:00:00.000Z,118,4,FALSE,1990,Final, ,108,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3197,1991-04-10T00:00:00.000Z,97,4,FALSE,1990,Final, ,91,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
3198,1991-04-11T00:00:00.000Z,112,4,FALSE,1990,Final, ,98,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
3199,1991-04-12T00:00:00.000Z,100,4,FALSE,1990,Final, ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3200,1991-04-13T00:00:00.000Z,94,4,FALSE,1990,Final, ,95,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3201,1991-04-14T00:00:00.000Z,88,4,FALSE,1990,Final, ,96,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3202,1991-04-16T00:00:00.000Z,126,4,FALSE,1990,Final, ,132,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3203,1991-12-17T00:00:00.000Z,87,4,FALSE,1991,Final, ,98,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3204,1991-12-18T00:00:00.000Z,102,4,FALSE,1991,Final, ,93,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3205,1991-12-20T00:00:00.000Z,112,4,FALSE,1991,Final, ,101,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3206,1991-12-21T00:00:00.000Z,118,4,FALSE,1991,Final, ,109,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
3207,1992-11-15T00:00:00.000Z,111,4,FALSE,1992,Final, ,104,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
3208,1992-11-16T00:00:00.000Z,109,4,FALSE,1992,Final, ,94,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3209,1992-11-17T00:00:00.000Z,100,4,FALSE,1992,Final, ,90,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3210,1992-11-21T00:00:00.000Z,126,4,FALSE,1992,Final, ,109,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3211,1992-11-22T00:00:00.000Z,111,4,FALSE,1992,Final, ,128,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
3233,1994-03-02T00:00:00.000Z,89,4,FALSE,1993,Final, ,97,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3234,1994-03-03T00:00:00.000Z,94,4,FALSE,1993,Final, ,107,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3235,1994-03-04T00:00:00.000Z,106,4,FALSE,1993,Final, ,101,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3236,1994-03-05T00:00:00.000Z,124,4,FALSE,1993,Final, ,118,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3237,1994-03-06T00:00:00.000Z,85,4,FALSE,1993,Final, ,102,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3238,1994-03-07T00:00:00.000Z,85,4,FALSE,1993,Final, ,99,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3239,1994-03-08T00:00:00.000Z,113,4,FALSE,1993,Final, ,98,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3240,1994-03-09T00:00:00.000Z,122,4,FALSE,1993,Final, ,99,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3241,1994-03-11T00:00:00.000Z,100,4,FALSE,1993,Final, ,93,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3242,1994-03-12T00:00:00.000Z,117,4,FALSE,1993,Final, ,92,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3243,1994-03-13T00:00:00.000Z,120,4,FALSE,1993,Final, ,117,13,LAC,LA,West,Pacific,LA Clippers,Clippers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3244,1994-03-14T00:00:00.000Z,102,4,FALSE,1993,Final, ,108,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3245,1994-03-15T00:00:00.000Z,88,4,FALSE,1993,Final, ,82,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3246,1994-03-15T00:00:00.000Z,101,4,FALSE,1993,Final, ,94,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3247,1994-03-16T00:00:00.000Z,100,4,FALSE,1993,Final, ,101,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
3248,1994-03-17T00:00:00.000Z,112,4,FALSE,1993,Final, ,99,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3249,1994-03-18T00:00:00.000Z,122,4,FALSE,1993,Final, ,104,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
3250,1994-03-19T00:00:00.000Z,106,4,FALSE,1993,Final, ,88,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3251,1994-03-20T00:00:00.000Z,115,4,FALSE,1993,Final, ,124,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3252,1994-03-21T00:00:00.000Z,128,4,FALSE,1993,Final, ,112,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
3253,1994-03-22T00:00:00.000Z,124,4,FALSE,1993,Final, ,118,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,16,MIA,Miami,East,Southeast,Miami Heat,Heat
3254,1995-02-02T00:00:00.000Z,121,4,FALSE,1994,Final, ,101,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3255,1995-02-03T00:00:00.000Z,86,4,FALSE,1994,Final, ,106,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3256,1995-02-04T00:00:00.000Z,82,4,FALSE,1994,Final, ,73,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3257,1995-02-05T00:00:00.000Z,115,4,FALSE,1994,Final, ,82,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3258,1995-02-07T00:00:00.000Z,90,4,FALSE,1994,Final, ,84,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3259,1995-02-08T00:00:00.000Z,75,4,FALSE,1994,Final, ,67,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3260,1995-11-18T00:00:00.000Z,121,4,FALSE,1995,Final, ,108,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
3261,1996-02-16T00:00:00.000Z,107,4,FALSE,1995,Final, ,100,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3262,1996-02-17T00:00:00.000Z,93,4,FALSE,1995,Final, ,95,16,MIA,Miami,East,Southeast,Miami Heat,Heat,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3263,1996-02-18T00:00:00.000Z,102,4,FALSE,1995,Final, ,110,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
3264,1996-02-19T00:00:00.000Z,100,4,FALSE,1995,Final, ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3265,1996-02-20T00:00:00.000Z,112,4,FALSE,1995,Final, ,98,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
3266,1996-02-21T00:00:00.000Z,108,4,FALSE,1995,Final, ,112,13,LAC,LA,West,Pacific,LA Clippers,Clippers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
3267,1996-02-23T00:00:00.000Z,94,4,FALSE,1995,Final, ,93,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3268,1996-02-24T00:00:00.000Z,104,4,FALSE,1995,Final, ,91,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
3269,1996-02-25T00:00:00.000Z,81,4,FALSE,1995,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3270,1996-02-27T00:00:00.000Z,120,4,FALSE,1995,Final, ,99,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3271,1996-02-28T00:00:00.000Z,121,4,FALSE,1995,Final, ,116,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3272,1996-03-01T00:00:00.000Z,111,4,FALSE,1995,Final, ,119,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
3273,1996-03-02T00:00:00.000Z,115,4,FALSE,1995,Final, ,89,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
3274,1996-03-03T00:00:00.000Z,107,4,FALSE,1995,Final, ,111,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3275,1996-03-04T00:00:00.000Z,99,4,FALSE,1995,Final, ,93,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
3276,1996-03-05T00:00:00.000Z,97,4,FALSE,1995,Final, ,123,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3277,1996-03-05T00:00:00.000Z,127,4,FALSE,1995,Final, ,117,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
3278,1996-03-06T00:00:00.000Z,100,4,FALSE,1995,Final, ,90,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3279,1996-03-07T00:00:00.000Z,103,4,FALSE,1995,Final, ,92,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
3280,1996-11-01T00:00:00.000Z,82,4,FALSE,1996,Final, ,78,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3281,1996-11-02T00:00:00.000Z,90,4,FALSE,1996,Final, ,95,13,LAC,LA,West,Pacific,LA Clippers,Clippers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3282,1996-11-03T00:00:00.000Z,91,4,FALSE,1996,Final, ,85,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3283,1996-11-04T00:00:00.000Z,72,4,FALSE,1996,Final, ,75,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3284,1996-11-05T00:00:00.000Z,81,4,FALSE,1996,Final, ,83,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3285,1996-11-08T00:00:00.000Z,81,4,FALSE,1996,Final, ,88,13,LAC,LA,West,Pacific,LA Clippers,Clippers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3286,1996-11-09T00:00:00.000Z,84,4,FALSE,1996,Final, ,91,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
3287,1996-11-10T00:00:00.000Z,101,4,FALSE,1996,Final, ,79,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3288,1996-11-12T00:00:00.000Z,99,4,FALSE,1996,Final, ,89,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
3289,1996-11-15T00:00:00.000Z,107,4,FALSE,1996,Final, ,100,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
3290,1996-11-16T00:00:00.000Z,106,4,FALSE,1996,Final, ,99,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
3291,1997-02-11T00:00:00.000Z,103,4,FALSE,1996,Final, ,100,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3292,1997-02-14T00:00:00.000Z,99,4,FALSE,1996,Final, ,82,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3293,1997-02-15T00:00:00.000Z,107,4,FALSE,1996,Final, ,86,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
3294,1997-02-16T00:00:00.000Z,107,4,FALSE,1996,Final, ,96,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
3295,1997-02-17T00:00:00.000Z,124,4,FALSE,1996,Final, ,110,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3296,1997-02-18T00:00:00.000Z,87,4,FALSE,1996,Final, ,69,13,LAC,LA,West,Pacific,LA Clippers,Clippers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
3297,1997-02-19T00:00:00.000Z,100,4,FALSE,1996,Final, ,87,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3298,1997-02-20T00:00:00.000Z,87,4,FALSE,1996,Final, ,92,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,16,MIA,Miami,East,Southeast,Miami Heat,Heat
3299,1997-02-21T00:00:00.000Z,101,4,FALSE,1996,Final, ,82,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3300,1997-02-23T00:00:00.000Z,95,4,FALSE,1996,Final, ,85,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3301,1997-02-24T00:00:00.000Z,93,4,FALSE,1996,Final, ,84,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3302,1997-02-25T00:00:00.000Z,86,4,FALSE,1996,Final, ,84,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3303,1997-02-26T00:00:00.000Z,111,4,FALSE,1996,Final, ,104,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3304,1997-02-27T00:00:00.000Z,105,4,FALSE,1996,Final, ,107,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3305,1997-02-28T00:00:00.000Z,95,4,FALSE,1996,Final, ,96,16,MIA,Miami,East,Southeast,Miami Heat,Heat,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3306,1997-03-02T00:00:00.000Z,108,4,FALSE,1996,Final, ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
3307,1997-03-03T00:00:00.000Z,108,4,FALSE,1996,Final, ,95,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
3308,1997-03-04T00:00:00.000Z,93,4,FALSE,1996,Final, ,86,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3309,1997-03-07T00:00:00.000Z,108,4,FALSE,1996,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3310,1997-03-09T00:00:00.000Z,121,4,FALSE,1996,Final, ,85,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
3311,1997-03-11T00:00:00.000Z,101,4,FALSE,1996,Final, ,105,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
3312,1997-03-12T00:00:00.000Z,109,4,FALSE,1996,Final, ,101,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3313,1997-03-14T00:00:00.000Z,96,4,FALSE,1996,Final, ,73,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3314,1997-03-16T00:00:00.000Z,94,4,FALSE,1996,Final, ,106,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
3315,1997-03-17T00:00:00.000Z,85,4,FALSE,1996,Final, ,82,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
3316,1997-03-18T00:00:00.000Z,85,4,FALSE,1996,Final, ,86,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
3317,1997-03-19T00:00:00.000Z,100,4,FALSE,1996,Final, ,111,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3318,1997-03-21T00:00:00.000Z,114,4,FALSE,1996,Final, ,110,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
3319,1997-03-22T00:00:00.000Z,80,4,FALSE,1996,Final, ,79,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
3320,1997-03-23T00:00:00.000Z,91,4,FALSE,1996,Final, ,100,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
3321,1997-03-25T00:00:00.000Z,110,4,FALSE,1996,Final, ,104,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
3322,1997-03-26T00:00:00.000Z,87,4,FALSE,1996,Final, ,88,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
3323,1997-03-27T00:00:00.000Z,107,4,FALSE,1996,Final, ,89,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3324,1997-03-28T00:00:00.000Z,113,4,FALSE,1996,Final, ,86,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
3325,1997-03-30T00:00:00.000Z,102,4,FALSE,1996,Final, ,113,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
3326,1997-04-01T00:00:00.000Z,97,4,FALSE,1996,Final, ,87,16,MIA,Miami,East,Southeast,Miami Heat,Heat,13,LAC,LA,West,Pacific,LA Clippers,Clippers
3327,1997-04-02T00:00:00.000Z,109,4,FALSE,1996,Final, ,96,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
3328,1991-02-03T00:00:00.000Z,143,4,FALSE,1990,Final, ,135,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3329,1991-02-03T00:00:00.000Z,120,4,FALSE,1990,Final, ,111,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
3330,1991-02-05T00:00:00.000Z,114,4,FALSE,1990,Final, ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3331,1991-02-05T00:00:00.000Z,107,4,FALSE,1990,Final, ,98,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3332,1991-02-05T00:00:00.000Z,94,4,FALSE,1990,Final, ,93,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3333,1991-02-06T00:00:00.000Z,103,4,FALSE,1990,Final, ,99,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
3334,1991-02-07T00:00:00.000Z,102,4,FALSE,1990,Final, ,101,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3335,1991-04-10T00:00:00.000Z,90,4,FALSE,1990,Final, ,94,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3336,1991-12-17T00:00:00.000Z,102,4,FALSE,1991,Final, ,122,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
3337,1991-12-18T00:00:00.000Z,118,4,FALSE,1991,Final, ,112,16,MIA,Miami,East,Southeast,Miami Heat,Heat,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
3338,1991-12-19T00:00:00.000Z,87,4,FALSE,1991,Final, ,95,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
3339,1991-12-20T00:00:00.000Z,99,4,FALSE,1991,Final, ,122,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
3340,1991-12-21T00:00:00.000Z,109,4,FALSE,1991,Final, ,85,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
3341,1991-12-22T00:00:00.000Z,96,4,FALSE,1991,Final, ,87,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
3342,1991-12-23T00:00:00.000Z,101,4,FALSE,1991,Final, ,90,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
3343,1991-12-26T00:00:00.000Z,100,4,FALSE,1991,Final, ,110,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
3344,1991-12-28T00:00:00.000Z,102,4,FALSE,1991,Final, ,95,13,LAC,LA,West,Pacific,LA Clippers,Clippers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
3345,1991-12-30T00:00:00.000Z,104,4,FALSE,1991,Final, ,109,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
3346,1992-01-02T00:00:00.000Z,102,4,FALSE,1991,Final, ,109,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,13,LAC,LA,West,Pacific,LA Clippers,Clippers
